,url,date,author,text,text_tokenised
45,"https://afdbundestag.de/dirk-spaniel-ende-des-verbrennungsmotors-ist-ein-von-der-eu-unterstuetzter-handelskrieg-gegen-deutschlands-starke-automobilindustrie/
",2018-03-09,Dirk Spaniel,"„Dass die DUH von Toyota gesponsert wird, ebenso wie von der Ford Stiftung sollte Warnung genug sein.“ „Die Europäische Union und die deutsche Regierung spielen ein falsches Spiel“, sagt Spaniel. „Einerseits sollen Klimaziele durch verringerten CO2-Ausstoß erreicht werden.","„ DUH Toyota gesponsert , Ford Stiftung Warnung . “ „ Europäische Union deutsche Regierung spielen falsches Spiel “ , Spaniel . „ Einerseits Klimaziele verringerten CO2-Ausstoß erreicht ."
46,"https://afdbundestag.de/anfrage-zu-den-zielen-bei-der-sogenannten-energiewende-und-dem-ausbau-der-elektromobilitaet/
",2018-03-13,,Anfrage zu den Zielen bei der sogenannten Energiewende und dem Ausbau der Elektromobilität,Anfrage Zielen sogenannten Energiewende Ausbau Elektromobilität
47,"https://afdbundestag.de/dirk-spaniel-die-energiewende-ist-ein-maerchen-und-mantra-das-dreist-verteidigt-wird/
",2018-03-20,Dirk Spaniel,"Die Energiewende ist ein Märchen und Mantra, das dreist verteidigt wird Berlin, 20. März 2018. Das Berliner Institut Agora Energiewende belegt in seiner neuen Studie, dass Deutschland weit davon entfernt ist, ökologischer Vorreiter und Musterschüler im Klimaschutz zu sein.","Energiewende Märchen Mantra , dreist verteidigt Berlin , 20. März 2018. Berliner Institut Agora Energiewende belegt Studie , Deutschland entfernt , ökologischer Vorreiter Musterschüler Klimaschutz ."
48,"https://afdbundestag.de/dirk-spaniel-die-energiewende-ist-ein-maerchen-und-mantra-das-dreist-verteidigt-wird/
",2018-03-20,Dirk Spaniel,"Im ersten globalen Energiewende-Ranking kommt die Bundesrepublik aber nur auf Platz 16. Deutschland habe seine Energiewende zu eigenständig betrieben, so die Kritik. In dasselbe Horn stößt das Weltwirtschaftsforum (WEF). Es stellte kürzlich den ersten globalen Energiewende-Index vor, ausgearbeitet von der Unternehmensberatung McKinsey & Company.","globalen Energiewende-Ranking Bundesrepublik Platz 16. Deutschland Energiewende eigenständig betrieben , Kritik . Horn stößt Weltwirtschaftsforum ( WEF ) . stellte kürzlich globalen Energiewende-Index , ausgearbeitet Unternehmensberatung McKinsey & Company ."
49,"https://afdbundestag.de/dirk-spaniel-die-energiewende-ist-ein-maerchen-und-mantra-das-dreist-verteidigt-wird/
",2018-03-20,Dirk Spaniel,"Wichtigster Bestandteil der deutschen Energiewende ist die Einspeisevergütung, die im Erneuerbare-Energien-Gesetz (EEG) verankert ist, das von Rot-Grün vor 18 Jahren eingeführt wurde. Die Studie des WEF stellt fest, dass elf Länder allein in Europa ein ökologisch besser funktionierendes Energiesystem als Deutschland haben.","Wichtigster Bestandteil deutschen Energiewende Einspeisevergütung , Erneuerbare-Energien-Gesetz ( EEG ) verankert , Rot-Grün 18 eingeführt . Studie WEF stellt fest , Länder Europa ökologisch funktionierendes Energiesystem Deutschland ."
50,"https://afdbundestag.de/dirk-spaniel-die-energiewende-ist-ein-maerchen-und-mantra-das-dreist-verteidigt-wird/
",2018-03-20,Dirk Spaniel,"Dank der kurzsichtigen grünen Klimapolitik, unterstützt von Frau Merkel entsteht die absurde Situation, dass Deutschland immer noch abhängig vom Kohlestrom ist“, erklärt Spaniel. Dessen Anteil beträgt immer noch 42 Prozent, weil Kohlestrom seit der Entscheidung zum Kernenergieausstieg einen hohen Beitrag zur Grundlastversorgung leisten muss.“","kurzsichtigen grünen Klimapolitik , unterstützt Merkel entsteht absurde Situation , Deutschland abhängig Kohlestrom “ , erklärt Spaniel . Anteil beträgt 42 Prozent , Kohlestrom Entscheidung Kernenergieausstieg hohen Beitrag Grundlastversorgung leisten . “"
51,"https://afdbundestag.de/dirk-spaniel-die-energiewende-ist-ein-maerchen-und-mantra-das-dreist-verteidigt-wird/
",2018-03-20,Dirk Spaniel,"Daher landet Deutschland in der Kategorie „Umwelt- und Klimaschutz“ weltweit nur auf Platz 61. „Die CO2-Emissionen in Deutschland stagnieren seit 2014 auf unverändert hohem Niveau. Das heißt, kein einziges Elektroauto spart derzeit auch nur ein Milligramm CO2 mehr ein.","landet Deutschland Kategorie „ Umwelt- Klimaschutz “ weltweit Platz 61. „ CO2-Emissionen Deutschland stagnieren 2014 unverändert hohem Niveau . , einziges Elektroauto spart derzeit Milligramm CO2 ."
52,"https://afdbundestag.de/dirk-spaniel-die-energiewende-ist-ein-maerchen-und-mantra-das-dreist-verteidigt-wird/
",2018-03-20,Dirk Spaniel,"Die Energiewende ist ein Märchen und Mantra, das dreist verteidigt wird“, so die vernichtende Kritik des verkehrspolitischen Sprechers der AfD-Fraktion. „Die Energiewende ist nicht mehr als eine vermurkste, grünlackierte Planwirtschaft.“","Energiewende Märchen Mantra , dreist verteidigt “ , vernichtende Kritik verkehrspolitischen Sprechers AfD-Fraktion . „ Energiewende vermurkste , grünlackierte Planwirtschaft . “"
53,"https://afdbundestag.de/markus-frohnmaier-von-china-lernen-heisst-siegen-lernen/
",2018-03-22,Markus Frohnmaier,"Gerd Müller (CSU) entgegen. „Politisch korrekte Maßnahmen“ wie „Brunnen bohren, Mädchenschulen bauen, den CO2-Ausstoß in Hungergebieten senken und Gender-Mainstreaming im Königreich Lesotho fördern“ trügen nicht wirklich zu einer Verbesserung der Verhältnisse in den Zielländern bei, kritisierte Frohnmaier.","Gerd Müller ( CSU ) entgegen . „ Politisch korrekte Maßnahmen “ „ Brunnen bohren , Mädchenschulen bauen , CO2-Ausstoß Hungergebieten senken Gender-Mainstreaming Königreich Lesotho fördern “ trügen Verbesserung Verhältnisse Zielländern , kritisierte Frohnmaier ."
54,"https://afdbundestag.de/antrag-zu-dem-vorschlag-fuer-eine-verordnung-des-europaeischen-parlaments-und-des-rates-zur-festsetzung-von-emissionsnormen-fuer-neue-personenkraftwagen-und-fuer-neue-leichte-nutzfahrzeuge-im-rahmen/
",2018-03-22,,Antrag - zu dem Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Festsetzung von Emissionsnormen für neue Personenkraftwagen und für neue leichte Nutzfahrzeuge im Rahmen des Gesamtkonzepts der Union zur Verringerung der CO2-Emissionen von Personenkraftwagen und leichten Nutzfahrzeugen und zur Änderung der Verordnung (EG),Antrag - Vorschlag Verordnung Europäischen Parlaments Rates Festsetzung Emissionsnormen Personenkraftwagen leichte Nutzfahrzeuge Rahmen Gesamtkonzepts Union Verringerung CO2-Emissionen Personenkraftwagen leichten Nutzfahrzeugen Änderung Verordnung ( EG )
55,"https://afdbundestag.de/gehrke-noch-ein-zuckerl-fuer-den-staat/
",2018-03-29,Gehrke,"Alle höheren Lebewesen haben von Natur aus eine Essensbremse. Wenn man satt ist, schmeckt es nicht mehr! Und das gilt im besonderen Maße für Kohlehydrate (Zucker), Fett und Salz. Zu viel Zucker empfinden wir als widerlich süß, zu viel Fett macht Völlegefühl und zu viel Salz verdirbt das Essen.","höheren Lebewesen Natur Essensbremse . , schmeckt ! gilt besonderen Maße Kohlehydrate ( Zucker ) , Fett Salz . Zucker empfinden widerlich süß , Fett Völlegefühl Salz verdirbt Essen ."
56,"https://afdbundestag.de/hoechst-stromsperren-in-deutschland/
",2018-04-12,Höchst,"Da es sich meist nicht um Einpersonenhaushalte handelt, ist die Mär vom reichen und sozialen Deutschland zumindest in diesem Bereich ausgeträumt“, so Höchst. „Die GroKo hat leider kein tragfähiges Konzept vorzuweisen, nur ein ‚Weiter so‘ mit der teuren Energiewende zu Lasten des kleinen Mannes.“","meist Einpersonenhaushalte handelt , Mär reichen sozialen Deutschland zumindest Bereich ausgeträumt “ , Höchst . „ GroKo tragfähiges Konzept vorzuweisen , ‚ ‘ teuren Energiewende Lasten Mannes . “"
57,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,"Europarat - AfD lehnt Resolution zu Pariser Klimaabkommen ab Berlin, 27. April 2018. Die AfD-Abgeordneten im Europarat haben eine Resolution des Ausschusses für soziale Angelegenheiten, Gesundheit und nachhaltige Entwicklung abgelehnt.","Europarat - AfD lehnt Resolution Pariser Klimaabkommen Berlin , 27. April 2018. AfD-Abgeordneten Europarat Resolution Ausschusses soziale Angelegenheiten , Gesundheit nachhaltige Entwicklung abgelehnt ."
58,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,Die Resolution fordert eine bessere Implementierung des Pariser Klimaabkommens durch eine falsch verstandene Solidarität zwischen entwickelten und Entwicklungsländern.,Resolution fordert bessere Implementierung Pariser Klimaabkommens falsch verstandene Solidarität entwickelten Entwicklungsländern .
59,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,"Der Karlsruher AfD-Bundestagsabgeordnete und Mitglied der parlamentarischen Versammlung des Europarates Marc Bernhard kritisiert: „Während Länder wie China und Indien in den nächsten Jahren deutlich mehr CO2 produzieren dürfen, hat sich Deutschland zur einer Verringerung seiner CO2-Emissionen verpflichtet.","Karlsruher AfD-Bundestagsabgeordnete Mitglied parlamentarischen Versammlung Europarates Marc Bernhard kritisiert : „ Länder China Indien nächsten deutlich CO2 produzieren , Deutschland Verringerung CO2-Emissionen verpflichtet ."
60,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,Deutschlands Einsparungen ermöglichen damit den wirtschaftlichen Aufschwung unseres Hauptkonkurrenten. Das schadet dem Klima und hat mit Umweltschutz nichts mehr zu tun.,Deutschlands Einsparungen ermöglichen wirtschaftlichen Aufschwung unseres Hauptkonkurrenten . schadet Klima Umweltschutz .
61,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,"Deutschland und Europa alleine können das Weltklima nicht retten, genau das schreibt das Pariser Klimaschutz Abkommen jedoch vor, indem praktisch allein Europa alle CO2-Einsparungen erbringen soll und der Rest der Welt bis 2030 ihren CO2-Ausstoß noch erheblich erhöhen darf. Dies ist widersinnig und schadet dem Weltklima.","Deutschland Europa alleine Weltklima retten , genau schreibt Pariser Klimaschutz Abkommen , praktisch Europa CO2-Einsparungen erbringen Rest Welt 2030 CO2-Ausstoß erheblich erhöhen . widersinnig schadet Weltklima ."
62,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,"Mit dem Ausstieg der USA aus dem Pariser Abkommen ist nun ein weiterer bedeutender Emittent nicht zur Kooperation bereit. Diese Nichtteilnahme emissionsreicher Länder sowie die Ausnahmen für stark industrialisierte Entwicklungsländer sind nicht nur klimafeindlich, sondern benachteiligen Deutschland auch im internationalen Wettbewerb.","Ausstieg USA Pariser Abkommen weiterer bedeutender Emittent Kooperation bereit . Nichtteilnahme emissionsreicher Länder Ausnahmen stark industrialisierte Entwicklungsländer klimafeindlich , benachteiligen Deutschland internationalen Wettbewerb ."
63,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,"Laut Resolution muss Deutschland ferner zahlreiche ineffektive Maßnahmen ergreifen, wie z.B. die Förderung der Elektromobilität. Da ein großer Teil des Stroms in Deutschland aus Kohle kommt, tragen Elektro-Mobile nicht zur CO2-Einsparung bei.","Laut Resolution Deutschland ferner zahlreiche ineffektive Maßnahmen ergreifen , z.B. Förderung Elektromobilität . Stroms Deutschland Kohle , tragen Elektro-Mobile CO2-Einsparung ."
64,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,"Weitere Nebenwirkungen der Elektromobilität, wie etwa durch die Akku-Produktion, sind sogar deutlich gestiegene CO2-Emissionen. Die Gesamtklimabilanz der Elektromobilität ist deutlich schlechter als die von Verbrennungsmotoren und schadet damit sogar dem Weltklima. Diese Ineffektivität ist bereits Programm bei der deutschen Energiewende.","Nebenwirkungen Elektromobilität , Akku-Produktion , sogar deutlich gestiegene CO2-Emissionen . Gesamtklimabilanz Elektromobilität deutlich schlechter Verbrennungsmotoren schadet sogar Weltklima . Ineffektivität Programm deutschen Energiewende ."
65,"https://afdbundestag.de/bernhard-europarat-afd-lehnt-resolution-zu-pariser-klimaabkommen-ab/
",2018-04-27,Bernhard,Trotz der horrenden Kosten von 27 Milliarden Euro allein in 2017 ist in den letzten Jahren keine CO2-Einsparung erkennbar.“,Trotz horrenden Kosten 27 Milliarden Euro 2017 letzten CO2-Einsparung erkennbar . “
66,"https://afdbundestag.de/kleinwaechter-europatag-oder-wie-blinde-ideologie-europa-spaltet/
",2018-05-09,Kleinwächter,"Dabei ging es aber um die Zusammenarbeit bei Kohle und Stahl, also um eine Wirtschaftsunion, und da stimmt die AfD-Fraktion auch uneingeschränkt zu.","Zusammenarbeit Kohle Stahl , Wirtschaftsunion , stimmt AfD-Fraktion uneingeschränkt ."
67,"https://afdbundestag.de/holm-merkel-darf-sich-bei-nord-stream-2-nicht-erpressen-lassen/
",2018-05-17,Holm,Allerdings muss sich die Bundesregierung in dieser Frage auch an die eigene Nase fassen. Der dauernde Spott über Trump und die ständigen Belehrungen aus Berlin haben das Klima von Anfang an vergiftet.,Bundesregierung Frage Nase fassen . dauernde Spott Trump ständigen Belehrungen Berlin Klima Anfang vergiftet .
68,"https://afdbundestag.de/bernhard-stickstoffdioxid-klageverfahren-gegen-deutschland-nicht-gerechtfertigt-und-bedroht-millionen-von-arbeitsplaetzen/
",2018-05-21,Bernhard,Die Klage gegen Deutschland stellt einen direkten Angriff auf unseren Industriestandort dar und bedroht Millionen von Arbeitsplätzen. Aus rein ideologischen Gründen soll gegen jede Vernunft das klimaschädlichere Elektrofahrzeug durchgesetzt werden.,Klage Deutschland stellt direkten Angriff unseren Industriestandort dar bedroht Millionen Arbeitsplätzen . rein ideologischen Gründen Vernunft klimaschädlichere Elektrofahrzeug durchgesetzt .
69,"https://afdbundestag.de/bernhard-stickstoffdioxid-klageverfahren-gegen-deutschland-nicht-gerechtfertigt-und-bedroht-millionen-von-arbeitsplaetzen/
",2018-05-21,Bernhard,"Einzige Erklärung für diese Politik ist, dass Elektrofahrzeuge gegen den Willen der Verbraucher durchgesetzt werden sollen, obwohl diese eine schlechtere CO2-Bilanz aufweisen als moderne hocheffiziente Dieselfahrzeuge.“","Einzige Erklärung Politik , Elektrofahrzeuge Willen Verbraucher durchgesetzt , obwohl schlechtere CO2-Bilanz aufweisen moderne hocheffiziente Dieselfahrzeuge . “"
70,"https://afdbundestag.de/kleine-anfrage-zum-kohledeputat-hausbrand/
",2018-05-24,,Kleine Anfrage zum Kohledeputat - Hausbrand,Anfrage Kohledeputat - Hausbrand
71,"https://afdbundestag.de/dr-dirk-spaniel-zur-sinnlosigkeit-von-diesel-fahrverboten-und-nachruestungen/
",2018-06-01,,Unter dem Deckmantel des Klimaschutzes wird hier massiv gegen Autofahrer und Autobauer gewettert. Technische Nachrüstungen sind teuer und wirken sich auf die Motorleistung aus. Wer übernimmt hier die rechtliche Verantwortung? Generell ist diese Debatte scheinheilig.,Deckmantel Klimaschutzes massiv Autofahrer Autobauer gewettert . Technische Nachrüstungen teuer wirken Motorleistung . übernimmt rechtliche Verantwortung ? Generell Debatte scheinheilig .
72,"https://afdbundestag.de/die-energiewende-ist-ein-verlustgeschaeft-steffen-kotre-afd-fraktion-im-bundestag/
",2018-06-08,Steffen Kotré,"""Die Energiewende ist ein Verlustgeschäft!"" AfD-Fraktion im Bundestag Zum Thema ""Ausbaumengen für Windenergie an Land und Solarenergie"".",""" Energiewende Verlustgeschäft ! "" AfD-Fraktion Bundestag Thema "" Ausbaumengen Windenergie Land Solarenergie "" ."
73,"https://afdbundestag.de/spaniel-co2-grenzwerte-fuer-pkw-neu-verhandeln-um-schaden-von-autokaeufern-und-arbeitsplaetzen-abzuwenden/
",2018-06-12,Spaniel,"CO2-Grenzwerte für PKW neu verhandeln, um Schaden von Autokäufern und Arbeitsplätzen abzuwenden Berlin, 12. Juni 2018. Die EU-Normwerte für Kraftstoffverbrauch und Emissionen werden seit 2017 im neu eingeführten WLTP-Zyklus ermittelt.","CO2-Grenzwerte PKW neu verhandeln , Schaden Autokäufern Arbeitsplätzen abzuwenden Berlin , 12. Juni 2018. EU-Normwerte Kraftstoffverbrauch Emissionen 2017 neu eingeführten WLTP-Zyklus ermittelt ."
74,"https://afdbundestag.de/spaniel-co2-grenzwerte-fuer-pkw-neu-verhandeln-um-schaden-von-autokaeufern-und-arbeitsplaetzen-abzuwenden/
",2018-06-12,Spaniel,Der ab 2020 geltende CO2-Grenzwert von 95 Gramm pro Kilometer beruht auf dem alten NEFZ-Zyklus (Neuer Europäischer Fahrzyklus). Wie der NEFZ wird auch der WLTP-Zyklus (Worldwide Harmonized Light Vehicles Test Procedures) auf dem Prüfstand ermittelt.,2020 geltende CO2-Grenzwert 95 Gramm pro Kilometer beruht alten NEFZ-Zyklus ( Neuer Europäischer Fahrzyklus ) . NEFZ WLTP-Zyklus ( Worldwide Harmonized Light Vehicles Test Procedures ) Prüfstand ermittelt .
75,"https://afdbundestag.de/spaniel-co2-grenzwerte-fuer-pkw-neu-verhandeln-um-schaden-von-autokaeufern-und-arbeitsplaetzen-abzuwenden/
",2018-06-12,Spaniel,"Das ist absolut unrealistisch“, sagt Dirk Spaniel, verkehrspolitischer Sprecher der AfD-Fraktion und erfahrener Maschinenbauingenieur. „Daher fordern wir die Bundesregierung in unserem heute vorgestellten Antrag auf, die CO2-Grenzwerte neu zu verhandeln.","absolut unrealistisch “ , Dirk Spaniel , verkehrspolitischer Sprecher AfD-Fraktion erfahrener Maschinenbauingenieur . „ fordern Bundesregierung unserem vorgestellten Antrag , CO2-Grenzwerte neu verhandeln ."
